Learning Rate	Train Loss1	Train Loss2	
0.022313	0.597171	0.640339	
0.022313	0.670967	0.754321	
0.022313	0.709766	0.708245	
0.022313	0.491269	0.606933	
0.022313	0.588301	0.650185	
0.022313	0.672143	0.685972	
0.022313	0.461039	0.538160	
0.022313	0.690269	0.740117	
0.022313	0.531172	0.580595	
0.022313	0.730302	0.688029	
0.022313	0.807069	0.780883	
0.022313	0.500737	0.599874	
0.022313	0.839976	0.732216	
0.022313	0.802966	0.828898	
0.022313	0.650976	0.656734	
0.022313	0.911617	0.995123	
0.022313	1.023447	0.862463	
0.022313	0.941803	0.973899	
0.022313	0.506898	0.614546	
0.022313	0.619446	0.743027	
0.022313	0.579861	0.745768	
0.022313	0.543226	0.512563	
0.022313	0.504922	0.555937	
0.022313	0.553921	0.566672	
0.022313	0.837414	0.819205	
0.022313	0.625145	0.583640	
0.022313	0.576343	0.472388	
0.022313	0.511770	0.714094	
0.022313	0.527947	0.597835	
0.022313	0.587325	0.759708	
0.022313	0.701350	0.838062	
0.022313	0.475906	0.560509	
0.022313	0.734291	0.730409	
0.022313	0.719124	0.782331	
0.022313	0.958179	0.686507	
0.022313	0.472924	0.425244	
0.022313	0.557414	0.608685	
0.022313	0.796413	0.600769	
0.022313	0.625415	0.712217	
0.022313	0.555763	0.588187	
0.022313	0.806634	0.670564	
0.022313	0.645951	0.670757	
0.022313	0.631781	0.571835	
0.022313	0.764997	0.886600	
0.022313	0.512439	0.640027	
0.022313	0.661289	0.679080	
0.022313	0.742121	0.686269	
0.022313	0.460896	0.475038	
0.022313	0.574707	0.696036	
0.022313	0.786462	0.732838	
0.022313	0.807727	0.933536	
0.022313	0.726889	0.792643	
0.022313	0.559176	0.517601	
0.022313	0.618195	0.675823	
0.022313	0.548204	0.595755	
0.022313	0.880255	0.735189	
0.022313	0.646186	0.757069	
0.022313	0.825875	0.648346	
0.022313	0.585037	0.597768	
0.022313	0.756374	0.814609	
0.022313	0.617474	0.746295	
0.022313	0.542654	0.632761	
0.022313	0.726005	0.709336	
0.022313	0.427744	0.588390	
0.022313	0.590787	0.534441	
0.022313	0.666805	0.767066	
0.022313	0.583131	0.637896	
0.022313	0.412504	0.566172	
0.022313	0.621923	0.606599	
0.022313	0.535263	0.535389	
0.022313	0.603743	0.579020	
0.022313	0.638468	0.568674	
0.022313	0.694746	0.618723	
0.022313	0.666511	0.548999	
0.022313	0.448955	0.478043	
0.022313	0.505641	0.412032	
0.022313	0.607899	0.608521	
0.022313	0.859094	1.055703	
0.022313	0.628796	0.756151	
0.022313	0.502830	0.493003	
0.022313	1.175563	1.210101	
0.022313	0.684367	0.863009	
0.022313	0.634489	0.745643	
0.022313	0.570488	0.494865	
0.022313	0.653918	0.693408	
0.022313	0.550750	0.580928	
0.022313	0.587002	0.492378	
0.022313	0.517582	0.503225	
0.022313	0.645794	0.588678	
0.022313	0.531883	0.556750	
0.022313	0.548851	0.717330	
0.022313	0.529068	0.493955	
0.022313	0.585239	0.590634	
0.022313	0.578466	0.612594	
0.022313	0.695405	0.779931	
0.022313	0.842653	0.860272	
0.022313	0.738608	0.603266	
0.022313	0.663597	0.549686	
0.022313	0.442059	0.459741	
0.022313	0.639102	0.689392	
0.022313	0.472043	0.591127	
0.022313	0.489058	0.511805	
0.022313	0.662888	0.607820	
0.022313	0.938459	0.803879	
0.022313	0.545214	0.618635	
0.022313	0.753658	0.936688	
0.022313	0.520082	0.644640	
0.022313	0.529376	0.490308	
0.022313	0.805678	0.730541	
0.022313	0.627180	0.715295	
0.022313	0.575889	0.710463	
0.022313	0.661838	0.776664	
0.022313	0.599081	0.621890	
0.022313	0.492177	0.561670	
0.022313	0.484450	0.557162	
0.022313	0.819692	0.796434	
0.022313	0.662153	0.700103	
0.022313	0.574077	0.603297	
0.022313	0.885022	0.906782	
0.022313	0.568785	0.592645	
0.022313	0.507409	0.685324	
0.022313	0.487665	0.637000	
0.022313	0.475307	0.641945	
0.022313	0.551054	0.657602	
0.022313	0.674545	0.675916	
0.022313	0.699639	0.684993	
0.022313	0.562540	0.561420	
0.022313	0.539896	0.736345	
0.022313	0.733036	0.742044	
0.022313	0.541920	0.591439	
0.022313	0.504781	0.574495	
0.022313	0.643017	0.677819	
0.022313	0.560899	0.573095	
0.022313	0.614358	0.621811	
0.022313	0.638559	0.604451	
0.022313	1.264602	1.166132	
0.022313	0.480579	0.736612	
0.022313	1.431261	1.278522	
0.022313	1.253660	1.154153	
0.022313	0.528493	0.478582	
0.022313	0.501411	0.471120	
0.022313	0.818351	0.758180	
0.022313	0.528723	0.412973	
0.022313	0.545359	0.737827	
0.022313	0.830082	0.952957	
0.022313	0.470083	0.575117	
0.022313	0.611929	0.595997	
0.022313	0.802267	0.805924	
0.022313	1.096969	1.113535	
0.022313	1.076010	0.988614	
0.022313	0.622450	0.563054	
0.022313	0.470518	0.583688	
0.022313	0.709541	0.705658	
0.022313	0.496949	0.571787	
0.022313	0.570151	0.649854	
0.022313	0.489731	0.547807	
0.022313	0.456924	0.547744	
0.022313	0.878642	0.773313	
0.022313	0.655317	0.705897	
0.022313	1.135528	1.313470	
0.022313	0.489505	0.564098	
0.022313	0.566885	0.579034	
0.022313	0.682318	0.561128	
0.022313	1.264955	1.229709	
0.022313	0.872449	0.843743	
0.022313	0.559976	0.624014	
0.022313	0.832280	0.808993	
0.022313	0.488694	0.535970	
0.022313	0.448348	0.377478	
0.022313	0.632210	0.780189	
0.022313	1.124305	1.184268	
0.022313	0.526448	0.538025	
0.022313	0.447012	0.582320	
0.022313	0.438031	0.732402	
0.022313	0.564976	0.719175	
0.022313	0.577402	0.626693	
0.022313	0.623746	0.670295	
0.022313	0.467754	0.505848	
0.022313	0.824648	0.866908	
0.022313	0.624711	0.679083	
0.022313	0.420479	0.591829	
0.022313	0.876940	0.939049	
0.022313	0.484994	0.505425	
0.022313	0.737815	0.694443	
0.022313	0.595981	0.667624	
0.022313	0.550584	0.639322	
0.022313	0.642878	0.727225	
0.022313	0.502104	0.589492	
0.022313	0.480328	0.616477	
0.022313	0.637821	0.679164	
0.022313	0.646425	0.757584	
0.022313	0.782574	0.702679	
0.022313	0.693638	0.637757	
0.022313	0.565001	0.651188	
0.022313	0.686822	0.596100	
0.022313	0.754837	0.881504	
0.022313	1.123783	0.950634	
0.022313	0.560059	0.752870	
0.022313	0.656021	0.709309	
0.022313	0.636656	0.588738	
0.022313	0.422309	0.418890	
0.022313	0.514462	0.685032	
0.022313	0.478580	0.472286	
0.022313	0.485387	0.582662	
0.022313	1.110289	0.998024	
0.022313	0.474780	0.520406	
0.022313	0.498774	0.586036	
0.022313	0.876770	1.009891	
0.022313	0.493131	0.580171	
0.022313	0.696772	0.732576	
0.022313	0.577860	0.565335	
0.022313	0.709318	0.784308	
0.022313	0.600943	0.663868	
0.022313	0.461545	0.512307	
0.022313	0.553272	0.499961	
0.022313	0.581887	0.532490	
0.022313	0.720449	0.786361	
0.022313	0.826479	0.950132	
0.022313	0.490692	0.535778	
0.022313	0.646867	0.673354	
0.022313	0.469662	0.700152	
0.022313	0.682027	0.676114	
0.022313	0.530075	0.586207	
0.022313	0.724498	0.672648	
0.022313	0.699920	0.627200	
0.022313	0.836891	0.628164	
0.022313	0.622375	0.669944	
0.022313	1.083579	1.123361	
0.022313	0.638806	0.601502	
0.022313	0.454965	0.487354	
0.022313	0.645351	0.828817	
0.022313	0.728984	0.657820	
0.022313	0.426794	0.553226	
0.022313	0.595862	0.706685	
0.022313	1.145762	1.121588	
0.022313	0.649147	0.614030	
0.022313	0.681541	0.617953	
0.022313	0.453009	0.460895	
0.022313	0.415203	0.524281	
0.022313	0.535794	0.583577	
0.022313	0.628147	0.843654	
0.022313	0.843758	0.752116	
0.022313	0.568332	0.487914	
0.022313	0.673466	0.732928	
0.022313	0.376432	0.337779	
0.022313	0.525873	0.650594	
0.022313	0.624320	0.707300	
0.022313	0.459454	0.478883	
0.022313	0.807419	0.691225	
0.022313	0.507922	0.535468	
0.022313	0.675088	0.623814	
0.022313	0.670996	0.705829	
0.022313	1.291613	1.206545	
0.022313	0.567219	0.683670	
0.022313	0.758787	0.688387	
0.022313	0.814574	0.755163	
0.022313	0.839173	0.805304	
0.022313	0.493802	0.646203	
0.022313	0.672464	0.777632	
0.022313	0.814241	0.977297	
0.022313	0.738968	0.775930	
0.022313	0.700441	0.733665	
0.022313	0.534968	0.674133	
0.022313	0.573228	0.625546	
0.022313	0.536758	0.652478	
0.022313	0.887125	0.919649	
0.022313	0.637678	0.713187	
0.022313	0.723088	0.754263	
0.022313	0.578894	0.545056	
0.022313	0.532838	0.616678	
0.022313	0.698705	0.621509	
0.022313	0.612957	0.488809	
0.022313	0.767670	0.743550	
0.022313	0.534649	0.577695	
0.022313	0.739354	0.732331	
0.022313	0.656862	0.706054	
0.022313	0.703280	0.617977	
0.022313	0.459892	0.385795	
0.022313	0.720473	0.897857	
0.022313	0.533635	0.717423	
0.022313	0.534373	0.655412	
0.022313	0.547460	0.579543	
0.022313	0.507316	0.638697	
0.022313	0.469100	0.602756	
0.022313	0.521781	0.689051	
0.022313	0.436220	0.494954	
0.022313	0.765336	0.842822	
0.022313	0.406933	0.523203	
0.022313	0.453701	0.641381	
0.022313	1.524530	1.472256	
0.022313	0.565898	0.754384	
0.022313	1.211853	1.208900	
0.022313	0.660590	0.710283	
0.022313	0.700715	0.653811	
0.022313	1.031037	0.960270	
0.022313	0.617468	0.766351	
0.022313	0.883850	0.895028	
0.022313	0.616917	0.762274	
0.022313	0.683409	0.680796	
0.022313	0.611194	0.567622	
0.022313	0.594712	0.760905	
0.022313	0.602291	0.708708	
0.022313	0.894333	0.655796	
0.022313	0.562659	0.702602	
0.022313	0.701666	0.726310	
0.022313	0.415491	0.377932	
0.022313	0.682231	0.793367	
0.022313	0.701410	0.773271	
0.022313	0.429956	0.446782	
0.022313	0.565333	0.673150	
0.022313	0.417446	0.573136	
0.022313	0.747240	0.716946	
0.022313	0.530914	0.522769	
0.022313	0.461109	0.510998	
0.022313	0.837804	0.738576	
0.022313	0.619959	0.650494	
0.022313	0.386915	0.617688	
0.022313	0.772667	0.735443	
0.022313	1.057931	1.071456	
0.022313	0.939971	0.911490	
0.022313	0.531707	0.694099	
0.022313	0.890129	0.846048	
0.022313	0.589965	0.732105	
0.022313	0.583835	0.665022	
0.022313	0.824567	0.920488	
0.022313	0.418561	0.503178	
0.022313	0.695259	0.695983	
0.022313	0.701484	0.684980	
0.022313	0.573919	0.669213	
0.022313	0.495880	0.677174	
0.022313	0.675361	0.764097	
0.022313	0.479137	0.470762	
0.022313	0.609518	0.614245	
0.022313	0.617734	0.712733	
0.022313	0.480496	0.624189	
0.022313	0.724145	0.639662	
0.022313	0.569614	0.602724	
0.022313	0.704319	0.666104	
0.022313	0.518529	0.526833	
0.022313	0.900144	0.941930	
0.022313	0.885796	0.752414	
0.022313	0.750451	0.812299	
0.022313	0.494735	0.514859	
0.022313	0.799998	0.831313	
0.022313	0.719022	0.670102	
0.022313	0.879600	0.743748	
0.022313	0.667396	0.715541	
0.022313	0.398012	0.476352	
0.022313	0.739435	0.639106	
0.022313	0.580445	0.677433	
0.022313	0.634777	0.775569	
0.022313	0.579775	0.639637	
0.022313	0.490477	0.618186	
0.022313	0.704381	0.662214	
0.022313	0.775276	0.729725	
0.022313	0.389280	0.496217	
0.022313	0.487767	0.507945	
0.022313	0.573592	0.587569	
0.022313	0.431455	0.566126	
0.022313	0.768559	0.903403	
0.022313	0.526952	0.840897	
0.022313	0.557883	0.684825	
0.022313	0.684905	0.803001	
0.022313	0.581361	0.601777	
0.022313	0.796652	0.749358	
0.022313	0.621171	0.592041	
0.022313	0.504106	0.518763	
0.022313	0.664851	0.576074	
0.022313	0.851145	0.793106	
0.022313	0.595983	0.716247	
0.022313	0.829706	0.886259	
0.022313	0.598509	0.747838	
0.022313	0.695900	0.824723	
0.022313	0.526909	0.590722	
0.022313	0.621669	0.682552	
0.022313	0.611048	0.643638	
0.022313	0.717864	0.770793	
0.022313	0.495321	0.602921	
0.022313	0.613291	0.607051	
0.022313	0.749817	0.813881	
0.022313	0.519524	0.672952	
0.022313	0.746270	0.797214	
0.022313	0.526315	0.531092	
0.022313	0.553760	0.677972	
0.022313	0.465002	0.375320	
0.022313	0.493021	0.527775	
0.022313	0.763392	0.719598	
0.022313	0.570187	0.623800	
0.022313	0.563391	0.674071	
0.022313	0.583275	0.654826	
0.022313	0.654101	0.756623	
0.022313	0.716129	0.676951	
0.022313	1.062186	0.900337	
0.022313	0.761677	0.779950	
0.022313	0.476800	0.576876	
0.022313	0.463057	0.582278	
0.022313	0.432677	0.521242	
0.022313	0.583740	0.661163	
0.022313	0.527489	0.804239	
0.022313	0.953915	1.076461	
0.022313	0.465849	0.455001	
0.022313	0.644471	0.658954	
0.022313	0.455806	0.483379	
0.022313	0.625845	0.772281	
0.022313	0.592578	0.791241	
0.022313	0.580973	0.539185	
0.022313	0.653407	0.641714	
0.022313	1.030237	1.047191	
0.022313	0.935567	0.906885	
0.022313	0.634415	0.585081	
0.022313	0.596244	0.798781	
0.022313	1.504272	1.492405	
0.022313	0.679826	0.528721	
0.022313	0.569673	0.654947	
0.022313	0.522874	0.615494	
0.022313	0.671521	0.685259	
0.022313	0.831974	0.908644	
0.022313	0.687642	0.686158	
0.022313	0.436963	0.518905	
0.022313	0.706749	0.776621	
0.022313	0.522403	0.605851	
0.022313	0.631161	0.732389	
0.022313	0.612402	0.612868	
0.022313	0.546015	0.744091	
0.022313	0.466123	0.535395	
0.022313	0.656819	0.744619	
0.022313	0.316434	0.497726	
0.022313	0.486488	0.611331	
0.022313	0.631880	0.472291	
0.022313	0.574998	0.455664	
0.022313	1.105882	1.073070	
0.022313	0.439094	0.669726	
0.022313	0.553554	0.495361	
0.022313	0.804561	0.920976	
0.022313	0.765891	0.894417	
0.022313	0.459869	0.477457	
0.022313	0.721668	0.771899	
0.022313	0.539761	0.504085	
0.022313	0.443859	0.501852	
0.022313	0.730754	0.870403	
0.022313	0.519802	0.545116	
0.022313	0.490875	0.488224	
0.022313	0.640577	0.444344	
0.022313	0.572852	0.738843	
0.022313	0.521192	0.606201	
0.022313	0.439349	0.463870	
0.022313	0.465548	0.379844	
0.022313	0.641184	0.610185	
0.022313	0.821644	0.908491	
0.022313	0.779001	0.788824	
0.022313	0.666678	0.675050	
0.022313	0.665845	0.743836	
0.022313	0.636787	0.638853	
0.022313	0.634948	0.695635	
0.022313	0.598402	0.629749	
0.022313	0.540440	0.653536	
0.022313	0.673073	0.787166	
0.022313	0.692001	0.677415	
0.022313	0.509214	0.452384	
0.022313	0.668705	0.749103	
0.022313	0.581603	0.560576	
0.022313	0.502084	0.605127	
0.022313	0.543770	0.618697	
0.022313	0.496900	0.615857	
0.022313	0.624157	0.677868	
0.022313	0.776122	0.838590	
0.022313	0.990776	0.852061	
0.022313	0.626929	0.644867	
0.022313	0.724472	0.608986	
0.022313	0.513043	0.529945	
0.022313	0.495976	0.519079	
0.022313	1.117700	1.182220	
0.022313	0.801702	0.833516	
0.022313	0.661371	0.734623	
0.022313	0.836036	0.762666	
0.022313	0.651710	0.557918	
0.022313	0.678942	0.623202	
0.022313	0.589297	0.661860	
0.022313	0.726436	0.791431	
0.022313	0.774175	0.922240	
0.022313	0.555994	0.725411	
0.022313	0.617214	0.642664	
0.022313	0.583557	0.729240	
0.022313	0.552457	0.664286	
0.022313	0.503439	0.673657	
0.022313	0.609069	0.725038	
0.022313	0.573368	0.545300	
0.022313	0.586911	0.577236	
0.022313	0.926508	0.929437	
0.022313	0.534620	0.587394	
0.022313	0.831652	0.815095	
0.022313	1.227476	1.097107	
0.022313	0.625381	0.606531	
0.022313	0.543209	0.584931	
0.022313	1.006833	0.955463	
0.022313	0.557681	0.593697	
0.022313	0.619558	0.807689	
0.022313	0.814550	0.932719	
0.022313	0.544420	0.583209	
0.022313	0.472053	0.579990	
0.022313	0.580026	0.530180	
0.022313	0.570653	0.625361	
0.022313	0.529593	0.685546	
0.022313	0.697807	0.787473	
0.022313	0.552178	0.665654	
0.022313	0.564995	0.442308	
0.022313	0.648149	0.640956	
0.022313	0.576307	0.645272	
0.022313	0.457073	0.629837	
0.022313	1.728415	2.030917	
0.022313	0.665998	0.502078	
0.022313	0.599401	0.394353	
0.022313	0.589702	0.595986	
0.022313	0.745752	0.658495	
0.022313	1.285556	1.158892	
0.022313	0.665502	0.648291	
0.022313	1.173592	1.177642	
0.022313	0.739480	0.877534	
0.022313	0.623183	0.675402	
0.022313	0.495397	0.473429	
0.022313	0.668273	0.627432	
0.022313	0.692959	0.788544	
0.022313	0.594982	0.605096	
0.022313	0.725233	0.726425	
0.022313	0.527339	0.578756	
0.022313	0.471885	0.530387	
0.022313	0.728473	0.704349	
0.022313	0.796508	0.660435	
0.022313	0.518863	0.700481	
0.022313	0.582870	0.521638	
0.022313	0.489020	0.433115	
0.022313	0.568036	0.538508	
0.022313	0.761573	0.727008	
0.022313	1.042600	0.858327	
0.022313	0.726038	0.717800	
0.022313	0.461190	0.581975	
0.022313	0.760918	0.697670	
0.022313	0.669445	0.552949	
0.022313	0.588804	0.714366	
0.022313	0.871511	0.772046	
0.022313	0.550098	0.584204	
0.022313	0.588122	0.648635	
0.022313	0.377450	0.477311	
0.022313	0.440625	0.364051	
0.022313	0.575058	0.499527	
0.022313	0.725420	0.673217	
0.022313	0.508459	0.437648	
0.022313	0.447129	0.432678	
0.022313	0.847801	0.873828	
0.022313	0.547798	0.503812	
0.022313	0.455166	0.498998	
0.022313	0.571525	0.651792	
0.022313	0.725114	0.615360	
0.022313	0.746269	0.816325	
0.022313	0.573766	0.650510	
0.022313	0.540179	0.544903	
0.022313	0.640669	0.557641	
0.022313	0.531061	0.508785	
0.022313	0.504923	0.578058	
0.022313	0.619870	0.732603	
0.022313	0.819298	0.824899	
0.022313	0.789296	0.925738	
0.022313	0.909923	0.917806	
0.022313	0.686932	0.710862	
0.022313	0.422245	0.376970	
0.022313	0.662933	0.533253	
0.022313	0.590199	0.497720	
0.022313	0.528289	0.555847	
0.022313	0.774032	0.706059	
0.022313	0.634015	0.581551	
0.022313	0.418138	0.542499	
0.022313	0.512434	0.579809	
0.022313	0.631183	0.619851	
0.022313	0.571090	0.545156	
0.022313	0.815622	0.689604	
0.022313	0.624141	0.651650	
0.022313	0.782960	0.829030	
0.022313	0.574015	0.547815	
0.022313	0.518018	0.439144	
0.022313	0.430899	0.638352	
0.022313	0.572442	0.418510	
0.022313	0.564243	0.517257	
0.022313	0.633147	0.733485	
0.022313	0.638731	0.726560	
0.022313	0.899641	0.993540	
0.022313	0.654644	0.750057	
0.022313	0.507682	0.544697	
0.022313	0.573482	0.601325	
0.022313	0.718938	0.640222	
0.022313	0.555495	0.676546	
0.022313	0.613762	0.446088	
0.022313	0.623397	0.758758	
0.022313	0.713009	0.659580	
0.022313	0.389846	0.346529	
0.022313	0.483962	0.632779	
0.022313	0.765271	0.862332	
0.022313	1.441324	1.672822	
0.022313	0.832833	0.735235	
0.022313	0.718510	0.665312	
0.022313	0.355847	0.416838	
0.022313	0.507542	0.658262	
0.022313	0.969338	0.904032	
0.022313	0.541664	0.539877	
0.022313	0.524716	0.592986	
0.022313	0.434122	0.486775	
0.022313	0.584950	0.620257	
0.022313	0.640243	0.544663	
0.022313	0.537894	0.624712	
0.022313	0.635762	0.570127	
0.022313	0.661490	0.844963	
0.022313	0.733340	0.936536	
0.022313	0.591301	0.700753	
0.022313	0.635764	0.731363	
0.022313	0.624441	0.700263	
0.022313	0.452240	0.496362	
0.022313	0.496314	0.704466	
0.022313	0.623162	0.640069	
0.022313	0.564403	0.675293	
0.022313	0.741655	0.712277	
0.022313	0.741872	0.800185	
0.022313	0.698109	0.668957	
0.022313	0.611207	0.626930	
0.022313	0.630412	0.690504	
0.022313	0.560414	0.650213	
0.022313	0.528073	0.522183	
0.022313	0.507524	0.570394	
0.022313	0.614561	0.634762	
0.022313	0.634406	0.754576	
0.022313	0.641558	0.780437	
0.022313	0.871251	0.635990	
0.022313	0.620259	0.633641	
0.022313	0.892614	0.703444	
0.022313	0.603978	0.647755	
0.022313	0.936848	0.885773	
0.022313	0.867378	0.891238	
0.022313	1.533448	1.540466	
0.022313	0.526845	0.550653	
0.022313	0.674825	0.665124	
0.022313	0.628124	0.671340	
0.022313	0.717865	0.787008	
0.022313	0.920008	0.955249	
0.022313	0.633495	0.618062	
0.022313	0.615551	0.708862	
0.022313	0.774941	0.883894	
0.022313	0.508576	0.580688	
0.022313	0.500426	0.551338	
0.022313	0.484837	0.549640	
0.022313	0.469471	0.578462	
0.022313	0.727599	0.638664	
0.022313	0.463195	0.667439	
0.022313	0.737366	0.747999	
0.022313	0.552292	0.622572	
0.022313	0.563870	0.456444	
0.022313	0.453679	0.586111	
0.022313	0.613003	0.732161	
0.022313	0.756363	0.866468	
0.022313	0.704472	0.864592	
0.022313	0.813321	0.960689	
0.022313	0.562920	0.526612	
0.022313	0.798418	0.798853	
0.022313	0.536968	0.584991	
0.022313	0.681393	0.623221	
0.022313	0.524525	0.709366	
0.022313	0.946803	0.889259	
0.022313	0.495452	0.556432	
0.022313	0.669309	0.598116	
0.022313	0.642638	0.687889	
0.022313	0.779768	0.687900	
0.022313	0.641368	0.544389	
0.022313	0.508681	0.704112	
0.022313	1.038368	1.087113	
0.022313	0.592850	0.576114	
0.022313	0.801131	0.757624	
0.022313	0.622150	0.563925	
0.022313	0.506765	0.479405	
0.022313	0.479080	0.634540	
0.022313	0.754343	0.656529	
0.022313	1.313756	1.267184	
0.022313	0.772204	0.760531	
0.022313	0.587105	0.577785	
0.022313	0.636496	0.586223	
0.022313	0.434425	0.536527	
0.022313	0.568798	0.671427	
0.022313	0.562248	0.683287	
0.022313	0.430828	0.415865	
0.022313	0.466530	0.600432	
0.022313	0.594432	0.746372	
0.022313	0.575581	0.582467	
0.022313	0.491796	0.607747	
0.022313	0.668854	0.626785	
0.022313	0.630081	0.551717	
0.022313	0.540097	0.505362	
0.022313	0.551488	0.628882	
0.022313	0.592742	0.648126	
0.022313	0.573354	0.649438	
0.022313	0.560187	0.527802	
0.022313	0.516712	0.561603	
0.022313	0.500233	0.607873	
0.022313	0.557538	0.567911	
0.022313	0.471509	0.552028	
0.022313	0.565290	0.474449	
0.022313	1.467338	1.618927	
0.022313	0.484006	0.665115	
0.022313	1.007453	0.921594	
0.022313	0.528258	0.746901	
0.022313	0.445496	0.446621	
0.022313	0.646798	0.717255	
0.022313	0.862697	0.961774	
0.022313	0.476731	0.710934	
0.022313	0.574827	0.553489	
0.022313	0.554423	0.625800	
0.022313	0.494145	0.632528	
0.022313	0.633081	0.669519	
0.022313	0.491064	0.520931	
0.022313	0.453020	0.524632	
0.022313	0.595809	0.565535	
0.022313	0.542859	0.527095	
0.022313	0.628937	0.673144	
0.022313	0.512848	0.525716	
0.022313	0.870720	0.776731	
0.022313	0.916026	0.758426	
0.022313	1.233845	1.195107	
0.022313	0.815666	0.891555	
0.022313	0.455756	0.502149	
0.022313	0.637567	0.563542	
0.022313	0.490060	0.689328	
0.022313	0.500031	0.526659	
0.022313	0.543597	0.660758	
0.022313	0.637334	0.664973	
0.022313	0.585221	0.670024	
0.022313	0.482260	0.603887	
0.022313	0.803898	0.843381	
0.022313	1.001641	0.893403	
0.022313	0.996687	1.051843	
0.022313	0.529264	0.707590	
0.022313	0.649750	0.586898	
0.022313	0.542253	0.749605	
0.022313	0.534975	0.646087	
0.022313	0.585835	0.736390	
0.022313	0.668663	0.661622	
0.022313	0.619975	0.537942	
0.022313	0.505478	0.600857	
0.022313	0.609405	0.484560	
0.022313	0.562528	0.552469	
0.022313	0.538419	0.685255	
0.022313	0.773384	0.742500	
0.022313	0.647079	0.668650	
0.022313	0.678161	0.672855	
0.022313	0.605909	0.618010	
0.022313	0.660931	0.472027	
0.022313	0.698550	0.719953	
0.022313	0.792580	0.860931	
0.022313	0.693662	0.749796	
0.022313	0.693543	0.721707	
0.022313	0.575668	0.630989	
0.022313	0.785304	0.844921	
0.022313	0.466531	0.608799	
0.022313	0.725724	0.849645	
0.022313	0.534334	0.717158	
0.022313	0.524574	0.604769	
0.022313	0.529352	0.598530	
0.022313	0.468527	0.528335	
0.022313	0.790448	0.865571	
0.022313	0.567988	0.502084	
0.022313	0.527509	0.615663	
0.022313	0.539024	0.550774	
0.022313	0.736055	0.767296	
0.022313	0.615414	0.598659	
0.022313	0.488237	0.429426	
0.022313	0.896494	0.900997	
0.022313	0.509853	0.644294	
0.022313	0.480869	0.744812	
0.022313	0.687312	0.650951	
0.022313	0.498097	0.555132	
0.022313	0.643546	0.736538	
0.022313	0.543701	0.729909	
0.022313	0.614600	0.729079	
0.022313	0.801544	0.768176	
0.022313	0.799927	0.884729	
0.022313	0.705665	0.732777	
0.022313	0.860765	0.834636	
0.022313	0.652013	0.689010	
0.022313	0.673605	0.781794	
0.022313	0.538643	0.692269	
0.022313	0.472175	0.414870	
0.022313	0.805047	0.886834	
0.022313	0.772913	0.862735	
0.022313	0.601456	0.677202	
0.022313	0.502195	0.617187	
0.022313	0.892217	0.903517	
0.022313	0.439797	0.580018	
0.022313	0.533688	0.678626	
0.022313	1.015015	1.250155	
0.022313	0.429056	0.574462	
0.022313	0.528586	0.615779	
0.022313	0.532487	0.550836	
0.022313	0.585731	0.565700	
0.022313	0.568690	0.766970	
0.022313	0.596409	0.666286	
0.022313	1.265893	1.232337	
0.022313	0.527763	0.633610	
0.022313	0.499230	0.658475	
0.022313	0.516578	0.535059	
0.022313	0.650792	0.671076	
0.022313	0.531331	0.578029	
0.022313	0.625752	0.606315	
0.022313	0.703498	0.635502	
0.022313	0.624314	0.572921	
0.022313	0.748838	0.578085	
0.022313	0.467896	0.512602	
0.022313	0.610611	0.521309	
0.022313	0.549663	0.555434	
0.022313	0.780609	0.746318	
0.022313	0.694546	0.650532	
0.022313	0.487333	0.492718	
0.022313	0.595153	0.417549	
0.022313	0.535164	0.569245	
0.022313	0.561196	0.562511	
0.022313	0.674880	0.811168	
0.022313	0.587862	0.561521	
0.022313	0.623439	0.674679	
0.022313	0.562350	0.549688	
0.022313	0.499490	0.699481	
0.022313	0.822372	0.610497	
0.022313	1.019528	1.050591	
0.022313	1.000652	0.774870	
0.022313	0.560795	0.542665	
0.022313	0.513990	0.445582	
0.022313	0.783742	0.873967	
0.022313	0.747000	0.808061	
0.022313	0.449980	0.440224	
0.022313	0.687419	0.783065	
0.022313	0.894824	0.968259	
0.022313	0.412077	0.507041	
0.022313	0.546580	0.604196	
0.022313	0.597986	0.518405	
0.022313	0.515882	0.665473	
0.022313	0.599638	0.606947	
0.022313	0.644238	0.623025	
0.022313	0.532856	0.664437	
0.022313	0.477031	0.490104	
0.022313	0.477866	0.657741	
0.022313	0.675152	0.703594	
0.022313	0.435717	0.401444	
0.022313	0.518470	0.515485	
0.022313	0.620655	0.634244	
0.022313	0.699803	0.732618	
0.022313	0.769533	0.664515	
0.022313	0.506587	0.536792	
0.022313	0.630978	0.671594	
0.022313	0.551008	0.537389	
0.022313	0.468168	0.657087	
0.022313	0.678582	0.742740	
0.022313	0.503788	0.552811	
0.022313	0.752473	0.804366	
0.022313	0.429194	0.453615	
0.022313	0.554725	0.670094	
0.022313	0.473555	0.644489	
0.022313	0.758167	0.893046	
0.022313	0.510963	0.563576	
0.022313	0.623826	0.545568	
0.022313	0.733187	0.856454	
0.022313	1.164668	1.088078	
0.022313	0.861748	0.911350	
0.022313	0.450150	0.476671	
0.022313	0.511494	0.546787	
0.022313	0.649972	0.686125	
0.022313	0.588864	0.554308	
0.022313	0.478407	0.559014	
0.022313	0.624931	0.586643	
0.022313	0.569257	0.573690	
0.022313	0.864569	0.782950	
0.022313	1.296782	1.287184	
