Learning Rate	Train Loss1	Train Loss2	
0.100000	1.134496	1.129312	
0.100000	0.852710	0.738948	
0.100000	0.926181	0.798728	
0.100000	0.918848	0.924447	
0.100000	0.945458	0.839061	
0.100000	0.853969	0.931526	
0.100000	0.907094	1.022685	
0.100000	0.988246	0.932679	
0.100000	0.843954	0.872440	
0.100000	0.857750	0.829390	
0.100000	0.773078	0.901372	
0.100000	0.818166	0.841658	
0.100000	0.596178	0.626474	
0.100000	0.667482	0.804348	
0.100000	0.894420	0.823273	
0.100000	0.842889	0.731743	
0.100000	1.070788	0.873238	
0.100000	0.596437	0.566448	
0.100000	0.827213	0.729171	
0.100000	0.748250	0.753690	
0.100000	1.144057	0.887153	
0.100000	0.773653	0.705749	
0.100000	0.719997	0.755478	
0.100000	1.264106	1.215359	
0.100000	0.833162	0.858900	
0.100000	0.923955	0.761117	
0.100000	0.929899	0.670269	
0.100000	0.899619	0.763500	
0.100000	0.907470	0.973050	
0.100000	0.810622	0.627422	
0.100000	0.931341	0.958344	
0.100000	0.636221	0.761427	
0.100000	0.627186	0.779904	
0.100000	0.958033	1.005751	
0.100000	0.937036	0.936438	
0.100000	0.692283	0.676581	
0.100000	0.943446	0.848650	
0.100000	0.983580	0.994378	
0.100000	0.732726	0.794058	
0.100000	1.038270	0.937312	
0.100000	0.765975	0.871201	
0.100000	0.584677	0.686467	
0.100000	0.708164	0.731230	
0.100000	1.238102	0.963266	
0.100000	1.028273	0.845414	
0.100000	0.745092	0.652061	
0.100000	0.972345	0.800576	
0.100000	0.688517	0.707496	
0.100000	0.877339	0.660429	
0.100000	0.850423	0.851133	
0.100000	0.921033	0.862239	
0.100000	0.923060	0.811241	
0.100000	0.853895	0.793642	
0.100000	0.728042	0.618870	
0.100000	0.900839	0.943732	
0.100000	0.774646	0.572245	
0.100000	0.922035	0.766339	
0.100000	0.983401	0.831689	
0.100000	1.256539	1.242589	
0.100000	0.802983	0.714707	
0.100000	0.793914	0.866027	
0.100000	0.800859	0.798056	
0.100000	0.761421	0.819925	
0.100000	0.838531	0.784088	
0.100000	0.873003	0.837130	
0.100000	0.996952	1.079456	
0.100000	1.035218	0.857812	
0.100000	0.957706	0.826773	
0.100000	0.714732	0.647175	
0.100000	0.936885	0.957282	
0.100000	1.216695	1.155677	
0.100000	0.955249	0.882528	
0.100000	0.741891	0.869131	
0.100000	0.977457	1.034931	
0.100000	1.001584	0.912280	
0.100000	0.673155	0.578837	
0.100000	0.885739	0.826320	
0.100000	0.800291	0.919579	
0.100000	0.927599	0.966138	
0.100000	0.683897	0.879532	
0.100000	0.861241	0.738941	
0.100000	1.340970	1.295024	
0.100000	1.275764	1.129131	
0.100000	0.789178	0.660478	
0.100000	1.013540	1.094877	
0.100000	0.704364	0.749828	
0.100000	0.854080	0.746548	
0.100000	0.622132	0.512650	
0.100000	0.836389	0.828057	
0.100000	0.712161	0.699189	
0.100000	0.710802	0.726871	
0.100000	0.719146	0.639070	
0.100000	0.752497	0.663915	
0.100000	1.082523	1.058120	
0.100000	0.502636	0.580613	
0.100000	0.973746	0.808581	
0.100000	1.017410	0.951605	
0.100000	1.058114	0.958346	
0.100000	0.706169	0.595707	
0.100000	1.023150	0.950451	
0.100000	0.988283	1.133458	
0.100000	0.912298	0.835167	
0.100000	0.651928	0.728640	
0.100000	1.285487	1.473261	
0.100000	0.652565	0.758698	
0.100000	0.683170	0.713472	
0.100000	0.919218	0.799939	
0.100000	0.795504	0.759866	
0.100000	0.820356	0.821474	
0.100000	0.771225	0.760502	
0.100000	1.096807	1.116816	
0.100000	0.692977	0.780397	
0.100000	0.674743	0.658725	
0.100000	0.898155	0.898205	
0.100000	0.678943	0.630358	
0.100000	0.761573	0.678908	
0.100000	0.629271	0.654627	
0.100000	0.612895	0.584276	
0.100000	1.118307	0.980819	
0.100000	0.800655	0.897770	
0.100000	1.068893	0.921144	
0.100000	1.154415	1.136742	
0.100000	0.932130	1.035107	
0.100000	0.908013	0.778536	
0.100000	1.431090	1.490980	
0.100000	1.057097	0.986429	
0.100000	0.786645	0.661345	
0.100000	0.843831	0.745990	
0.100000	0.708659	0.781629	
0.100000	0.946325	1.035470	
0.100000	1.402131	1.297271	
0.100000	0.840157	0.691112	
0.100000	0.825988	0.718095	
0.100000	0.747846	0.784741	
0.100000	0.693143	0.756799	
0.100000	0.733128	0.733203	
0.100000	1.127779	0.938293	
0.100000	0.720428	0.607757	
0.100000	0.977255	0.945652	
0.100000	0.965674	0.924467	
0.100000	0.945329	0.986666	
0.100000	0.782062	0.696742	
0.100000	0.692374	0.692873	
0.100000	0.880020	0.892280	
0.100000	0.675212	0.777022	
0.100000	1.163947	1.016567	
0.100000	0.630143	0.765738	
0.100000	1.272627	1.217566	
0.100000	0.817774	0.751208	
0.100000	0.738686	0.752369	
0.100000	0.758344	0.820267	
0.100000	0.895033	0.843684	
0.100000	0.945882	0.924830	
0.100000	1.123488	1.126938	
0.100000	0.976159	0.978700	
0.100000	0.773210	0.636139	
0.100000	0.932945	0.800186	
0.100000	0.843165	0.820804	
0.100000	0.922182	0.906624	
0.100000	0.703750	0.690976	
0.100000	0.687639	0.700924	
0.100000	0.900045	0.960742	
0.100000	0.713508	0.726855	
0.100000	0.633630	0.682591	
0.100000	0.771497	0.722601	
0.100000	0.822496	0.680690	
0.100000	0.924111	0.847585	
0.100000	1.313225	1.170414	
0.100000	0.830402	0.896131	
0.100000	0.852489	0.817240	
0.100000	0.702753	0.744005	
0.100000	0.769194	0.833141	
0.100000	0.577384	0.559974	
0.100000	0.905743	1.029733	
0.100000	0.797273	0.736660	
0.100000	0.901027	0.985261	
0.100000	0.988026	0.967003	
0.100000	0.784806	0.675451	
0.100000	1.135143	1.046960	
0.100000	0.862492	0.879818	
0.100000	0.871913	0.888371	
0.100000	0.712140	0.812381	
0.100000	0.830561	0.936709	
0.100000	0.916144	0.764671	
0.100000	0.830612	0.767894	
0.100000	0.855991	0.943010	
0.100000	0.898758	0.953171	
0.100000	0.711320	0.784225	
0.100000	1.359235	1.368467	
0.100000	0.732846	0.819372	
0.100000	0.699104	0.581916	
0.100000	0.705297	0.871093	
0.100000	0.949818	0.806290	
0.100000	0.742831	0.735696	
0.100000	1.060184	1.037936	
0.100000	0.889277	0.876656	
0.100000	0.926995	0.697008	
0.100000	0.705561	0.681127	
0.100000	0.707444	0.607780	
0.100000	0.782441	0.565052	
0.100000	1.029942	0.915400	
0.100000	0.769727	0.774492	
0.100000	0.634378	0.631276	
0.100000	0.810309	0.791338	
0.100000	0.817764	0.771392	
0.100000	0.512164	0.596681	
0.100000	0.839659	0.862614	
0.100000	0.744575	0.745549	
0.100000	0.657985	0.751252	
0.100000	0.780496	0.739415	
0.100000	0.804086	0.718201	
0.100000	0.599912	0.636649	
0.100000	0.802420	0.712083	
0.100000	0.532184	0.588781	
0.100000	1.266220	1.012066	
0.100000	0.916840	0.876620	
0.100000	1.291226	1.142108	
0.100000	0.819006	0.709282	
0.100000	0.726365	0.716032	
0.100000	0.929721	0.630572	
0.100000	0.754518	0.832085	
0.100000	0.811487	0.680950	
0.100000	0.984385	1.067150	
0.100000	0.643045	0.586703	
0.100000	1.039581	1.011505	
0.100000	0.778919	0.779823	
0.100000	0.923699	0.840167	
0.100000	0.683536	0.750989	
0.100000	0.738548	0.696105	
0.100000	0.709241	0.779299	
0.100000	0.738290	0.845699	
0.100000	0.954100	0.879882	
0.100000	0.735292	0.633199	
0.100000	0.970794	0.890238	
0.100000	0.684917	0.742472	
0.100000	0.759231	0.859418	
0.100000	0.967299	0.951635	
0.100000	0.873481	1.020084	
0.100000	0.599660	0.648383	
0.100000	0.802150	0.889104	
0.100000	0.825976	0.714094	
0.100000	1.050661	0.979087	
0.100000	0.765214	0.839309	
0.100000	0.760608	0.728757	
0.100000	0.813031	0.982754	
0.100000	0.766221	0.653187	
0.100000	1.112192	0.954288	
0.100000	1.085015	1.129715	
0.100000	0.997017	0.828242	
0.100000	0.543704	0.538536	
0.100000	1.031986	0.977129	
0.100000	0.886229	0.684342	
0.100000	0.830787	0.766387	
0.100000	0.992805	1.072790	
0.100000	0.944716	0.917398	
0.100000	0.916065	0.772479	
0.100000	0.894135	0.695872	
0.100000	0.752485	0.698539	
0.100000	0.857357	0.877089	
0.100000	0.836911	0.831184	
0.100000	0.914844	0.873025	
0.100000	0.904781	0.875267	
0.100000	1.006694	1.057690	
0.100000	0.804800	0.836977	
0.100000	0.567786	0.608745	
0.100000	0.909759	0.770337	
0.100000	1.359570	1.140487	
0.100000	0.761225	0.875615	
0.100000	0.798343	0.690416	
0.100000	0.970230	0.794358	
0.100000	0.586277	0.678738	
0.100000	0.905716	0.840307	
0.100000	1.363975	1.269130	
0.100000	1.202063	1.106111	
0.100000	0.916047	0.738024	
0.100000	1.039109	0.871176	
0.100000	0.658370	0.607582	
0.100000	1.000263	0.874311	
0.100000	0.811860	0.671220	
0.100000	0.907642	0.801286	
0.100000	0.745183	0.640969	
0.100000	1.056500	0.950486	
0.100000	0.837869	0.861915	
0.100000	0.852785	0.771482	
0.100000	0.735001	0.685107	
0.100000	0.807689	0.783026	
0.100000	0.662844	0.631952	
0.100000	0.810803	0.865937	
0.100000	0.715203	0.742328	
0.100000	1.297002	1.175852	
0.100000	0.795852	0.641988	
0.100000	0.651198	0.679638	
0.100000	0.987273	0.796304	
0.100000	0.589628	0.690148	
0.100000	0.746746	0.801038	
0.100000	0.826294	0.643625	
0.100000	0.802744	0.803170	
0.100000	0.749954	0.847463	
0.100000	0.780788	0.608790	
0.100000	0.800931	0.923090	
0.100000	0.984249	0.855413	
0.100000	0.822043	0.853776	
0.100000	1.052002	0.895206	
0.100000	0.848923	0.835997	
0.100000	0.805099	0.907328	
0.100000	0.994182	0.904119	
0.100000	0.757174	0.767064	
0.100000	0.893557	0.749245	
0.100000	1.015092	1.148616	
0.100000	1.296675	1.245482	
0.100000	1.074636	1.010218	
0.100000	1.141615	1.208145	
0.100000	0.786223	0.729324	
0.100000	0.730987	0.815493	
0.100000	1.598160	1.645521	
0.100000	0.750869	0.687435	
0.100000	0.659588	0.575758	
0.100000	0.796632	0.940184	
0.100000	0.779421	0.708561	
0.100000	0.756516	0.682535	
0.100000	0.939410	0.904186	
0.100000	0.988514	0.817155	
0.100000	1.101021	1.073179	
0.100000	1.005828	0.882066	
0.100000	0.658295	0.704342	
0.100000	0.821246	0.697345	
0.100000	0.828402	0.633982	
0.100000	0.774395	0.855023	
0.100000	0.710147	0.830756	
0.100000	1.100468	0.924748	
0.100000	0.739979	0.737998	
0.100000	0.928427	0.686088	
0.100000	0.848972	0.852264	
0.100000	0.841519	0.755926	
0.100000	0.599333	0.525862	
0.100000	0.753429	0.572745	
0.100000	0.666890	0.819757	
0.100000	0.861570	0.827691	
0.100000	0.774482	0.733692	
0.100000	0.920057	0.984384	
0.100000	0.982583	0.877224	
0.100000	0.936373	0.799869	
0.100000	0.775792	0.770535	
0.100000	0.963597	0.761042	
0.100000	1.246854	1.397764	
0.100000	0.836638	0.799500	
0.100000	0.870019	0.753865	
0.100000	0.869410	0.735080	
0.100000	0.955314	0.879572	
0.100000	0.723782	0.833962	
0.100000	0.766049	0.803654	
0.100000	0.969897	0.878168	
0.100000	0.782038	0.741164	
0.100000	0.914838	0.808966	
0.100000	1.068127	1.069549	
0.100000	0.734727	0.627284	
0.100000	0.871323	0.874109	
0.100000	0.778274	0.697455	
0.100000	0.774120	0.748995	
0.100000	0.848504	0.787356	
0.100000	0.546598	0.561867	
0.100000	0.899584	0.907434	
0.100000	0.804450	0.743813	
0.100000	0.922606	0.718593	
0.100000	0.886310	0.939184	
0.100000	0.729976	0.850566	
0.100000	0.808942	0.745904	
0.100000	0.670029	0.661128	
0.100000	0.775285	0.629668	
0.100000	0.658475	0.565098	
0.100000	0.720858	0.767483	
0.100000	1.409241	1.398432	
0.100000	0.857180	0.931938	
0.100000	0.811589	0.809838	
0.100000	0.664852	0.786733	
0.100000	0.721078	0.782647	
0.100000	0.835870	0.855412	
0.100000	0.864694	0.817922	
0.100000	0.741274	0.819216	
0.100000	0.868511	0.822299	
0.100000	1.033263	1.036903	
0.100000	0.807840	0.767018	
0.100000	0.834697	0.884676	
0.100000	0.871352	0.790320	
0.100000	0.612939	0.572765	
0.100000	0.969014	0.714317	
0.100000	1.007332	1.009083	
0.100000	1.033659	0.989044	
0.100000	0.845271	0.830880	
0.100000	0.686415	0.578208	
0.100000	0.716648	0.721935	
0.100000	1.121880	0.979334	
0.100000	1.102835	0.997718	
0.100000	0.796724	0.681811	
0.100000	0.823920	0.850600	
0.100000	0.978446	0.939769	
0.100000	0.688372	0.632067	
0.100000	0.614608	0.676287	
0.100000	0.848295	0.820568	
0.100000	0.815182	0.866254	
0.100000	0.764057	0.775194	
0.100000	0.658916	0.667029	
0.100000	0.927479	0.997656	
0.100000	0.798974	0.672403	
0.100000	0.725028	0.777950	
0.100000	0.874118	0.909714	
0.100000	0.900372	0.887591	
0.100000	0.910985	0.789082	
0.100000	0.801441	0.826052	
0.100000	1.137261	1.113766	
0.100000	1.055233	0.865520	
0.100000	0.811755	0.748864	
0.100000	1.609227	1.149182	
0.100000	0.694790	0.696201	
0.100000	0.659536	0.733082	
0.100000	0.604540	0.551213	
0.100000	0.685132	0.698112	
0.100000	0.997298	1.183302	
0.100000	0.753262	0.701265	
0.100000	0.892666	0.938004	
0.100000	1.841645	1.835978	
0.100000	0.677486	0.671962	
0.100000	0.678065	0.706198	
0.100000	0.729386	0.558855	
0.100000	0.839602	0.819591	
0.100000	0.924820	0.927029	
0.100000	0.879475	0.993486	
0.100000	0.987329	1.149245	
0.100000	0.875383	0.830755	
0.100000	0.706307	0.909914	
0.100000	0.913449	1.007313	
0.100000	1.042177	1.026519	
0.100000	0.984777	0.853143	
0.100000	0.821147	0.902340	
0.100000	0.745600	0.832235	
0.100000	1.039325	1.119872	
0.100000	0.906595	0.859330	
0.100000	0.691933	0.873946	
0.100000	0.744434	0.727011	
0.100000	0.920398	0.827304	
0.100000	1.310757	1.272705	
0.100000	0.930102	0.816710	
0.100000	0.930208	1.041212	
0.100000	0.873938	0.829794	
0.100000	1.534649	1.476315	
0.100000	0.740353	0.780913	
0.100000	0.951001	1.000818	
0.100000	0.814939	0.750774	
0.100000	0.696669	0.619561	
0.100000	1.028089	0.875741	
0.100000	1.006654	0.784629	
0.100000	0.868696	0.921888	
0.100000	0.844817	0.843891	
0.100000	1.157942	1.003215	
0.100000	0.849661	0.724905	
0.100000	0.709131	0.704760	
0.100000	0.759328	0.700631	
0.100000	0.840826	0.953365	
0.100000	0.790948	0.695851	
0.100000	0.658724	0.729608	
0.100000	0.589341	0.808762	
0.100000	0.678715	0.747390	
0.100000	0.862996	0.642189	
0.100000	0.990803	0.970648	
0.100000	0.847020	0.926711	
0.100000	0.896404	0.948685	
0.100000	1.109597	0.874442	
0.100000	0.799691	0.744862	
0.100000	0.971358	0.933714	
0.100000	1.183502	1.183310	
0.100000	1.095186	0.861925	
0.100000	0.806601	0.703217	
0.100000	0.752426	0.644320	
0.100000	0.658117	0.745923	
0.100000	0.755912	0.710346	
0.100000	0.716863	0.716007	
0.100000	0.715560	0.730091	
0.100000	0.779454	0.689847	
0.100000	0.805727	0.764922	
0.100000	0.873680	0.889315	
0.100000	0.839081	0.950375	
0.100000	0.701356	0.727803	
0.100000	0.882978	0.887870	
0.100000	1.195325	1.212410	
0.100000	1.297678	1.144362	
0.100000	0.945081	0.991692	
0.100000	0.635357	0.593463	
0.100000	0.956598	0.963698	
0.100000	1.189695	1.249478	
0.100000	0.702397	0.725145	
0.100000	0.690517	0.656110	
0.100000	0.595880	0.508584	
0.100000	0.671110	0.759337	
0.100000	0.910846	0.979854	
0.100000	1.099431	1.263252	
0.100000	0.649247	0.785246	
0.100000	0.611836	0.687692	
0.100000	0.848465	0.948701	
0.100000	0.948875	0.913636	
0.100000	0.864475	0.949791	
0.100000	0.777290	0.729898	
0.100000	0.719957	0.605036	
0.100000	0.867352	0.741589	
0.100000	0.670788	0.529823	
0.100000	0.748205	0.669114	
0.100000	0.684357	0.851022	
0.100000	0.909243	0.766098	
0.100000	0.842258	0.770442	
0.100000	0.586951	0.729118	
0.100000	0.819589	0.907191	
0.100000	1.446455	1.380074	
0.100000	0.649641	0.609677	
0.100000	0.815617	0.873929	
0.100000	0.747902	0.588562	
0.100000	0.816102	0.890305	
0.100000	0.733389	0.706564	
0.100000	0.779809	0.851942	
0.100000	0.715760	0.750457	
0.100000	0.755134	0.733745	
0.100000	1.053731	0.874342	
0.100000	0.803920	0.744196	
0.100000	0.627344	0.637202	
0.100000	0.670237	0.662208	
0.100000	0.874673	0.946522	
0.100000	0.897234	0.800319	
0.100000	1.119777	0.990641	
0.100000	0.887573	0.792666	
0.100000	0.923104	0.869820	
0.100000	0.734987	0.700496	
0.100000	1.004138	0.797016	
0.100000	0.691142	0.723837	
0.100000	0.740054	0.777946	
0.100000	0.749729	0.702132	
0.100000	0.639789	0.559770	
0.100000	1.030241	1.001796	
0.100000	0.936416	0.804586	
0.100000	1.083207	0.984154	
0.100000	1.003096	0.687291	
0.100000	0.847783	0.742411	
0.100000	0.826122	0.769562	
0.100000	0.818206	0.734380	
0.100000	0.770282	0.858152	
0.100000	0.925660	0.834714	
0.100000	0.768039	0.782095	
0.100000	1.078339	1.076192	
0.100000	0.943140	1.076136	
0.100000	0.891497	0.768544	
0.100000	0.764060	0.648635	
0.100000	0.836833	0.852024	
0.100000	0.999472	1.053038	
0.100000	0.737839	0.761194	
0.100000	0.745526	0.834090	
0.100000	1.027652	0.895376	
0.100000	0.876523	0.789950	
0.100000	0.669371	0.664087	
0.100000	0.784947	0.713882	
0.100000	0.755572	0.610787	
0.100000	0.697298	0.748136	
0.100000	0.943832	0.911025	
0.100000	1.022048	1.012087	
0.100000	0.841793	0.855101	
0.100000	0.645443	0.666622	
0.100000	0.866913	0.848104	
0.100000	0.819038	0.774155	
0.100000	0.918612	0.894119	
0.100000	0.709934	0.707795	
0.100000	0.588533	0.637527	
0.100000	0.615885	0.777301	
0.100000	0.820642	0.897448	
0.100000	0.948232	0.837856	
0.100000	0.779953	0.826531	
0.100000	1.149176	0.983806	
0.100000	0.811131	0.877575	
0.100000	0.905631	0.745848	
0.100000	0.874308	0.714109	
0.100000	0.625498	0.496046	
0.100000	1.232146	1.066402	
0.100000	1.158420	1.028670	
0.100000	0.633671	0.628528	
0.100000	0.687902	0.746199	
0.100000	0.725615	0.772006	
0.100000	1.793575	1.891575	
0.100000	0.979722	0.862282	
0.100000	0.710526	0.767434	
0.100000	0.796895	0.845229	
0.100000	0.699835	0.794797	
0.100000	1.522692	1.448699	
0.100000	0.687740	0.769064	
0.100000	1.084142	0.918898	
0.100000	1.019285	1.118152	
0.100000	0.905022	0.868329	
0.100000	0.982754	0.957128	
0.100000	0.791884	0.786819	
0.100000	0.615502	0.801003	
0.100000	0.684472	0.671662	
0.100000	1.207550	1.384112	
0.100000	0.909991	0.685933	
0.100000	0.790406	0.705644	
0.100000	0.844710	0.914266	
0.100000	0.853466	0.758080	
0.100000	0.684350	0.840405	
0.100000	1.098197	1.013656	
0.100000	0.940035	0.791868	
0.100000	0.696627	0.690824	
0.100000	0.987973	0.881311	
0.100000	0.690998	0.625004	
0.100000	0.718294	0.659059	
0.100000	0.953803	1.002298	
0.100000	0.728976	0.647989	
0.100000	0.917116	0.723172	
0.100000	0.866415	0.680173	
0.100000	0.763089	0.651724	
0.100000	0.710512	0.628079	
0.100000	0.767608	0.565433	
0.100000	0.681727	0.622531	
0.100000	0.679751	0.565034	
0.100000	1.003598	0.915875	
0.100000	0.937650	0.807620	
0.100000	1.045646	1.118559	
0.100000	0.839505	0.844535	
0.100000	0.651526	0.592927	
0.100000	0.810461	0.832326	
0.100000	0.830734	0.837476	
0.100000	0.904117	0.886104	
0.100000	0.674645	0.813771	
0.100000	0.632702	0.606090	
0.100000	1.305189	1.251438	
0.100000	1.010541	0.779114	
0.100000	0.629084	0.624747	
0.100000	0.855635	0.807775	
0.100000	0.903770	0.865203	
0.100000	1.572988	1.646663	
0.100000	0.867133	0.918799	
0.100000	0.720213	0.840361	
0.100000	0.578979	0.631392	
0.100000	0.840303	0.921012	
0.100000	0.986901	1.025169	
0.100000	0.879558	0.844671	
0.100000	0.743225	0.655345	
0.100000	0.629575	0.794350	
0.100000	1.163177	1.085705	
0.100000	0.828418	0.776610	
0.100000	0.739426	0.606429	
0.100000	1.235056	1.039468	
0.100000	1.034232	0.929891	
0.100000	0.814162	0.687938	
0.100000	0.822904	0.764743	
0.100000	0.610671	0.595984	
0.100000	0.833185	0.866790	
0.100000	0.965402	1.024060	
0.100000	0.776522	0.725977	
0.100000	0.631304	0.782810	
0.100000	0.577967	0.579361	
0.100000	0.896280	0.888325	
0.100000	0.831224	0.765448	
0.100000	0.744690	0.669764	
0.100000	0.595701	0.534920	
0.100000	0.733987	0.741882	
0.100000	0.809700	0.811930	
0.100000	0.915054	0.787673	
0.100000	1.011219	0.970052	
0.100000	0.786309	0.749888	
0.100000	0.828247	0.895214	
0.100000	0.851957	0.879492	
0.100000	0.802744	0.832494	
0.100000	0.811714	0.950133	
0.100000	0.583896	0.727021	
0.100000	0.958933	0.901038	
0.100000	0.735574	0.870955	
0.100000	0.719344	0.625654	
0.100000	0.803563	0.830817	
0.100000	0.935317	0.879433	
0.100000	0.656681	0.683113	
0.100000	0.637977	0.730503	
0.100000	0.749860	0.722082	
0.100000	0.793392	0.729421	
0.100000	0.845023	0.831781	
0.100000	0.958315	0.948144	
0.100000	1.048932	0.993701	
0.100000	0.688821	0.675064	
0.100000	0.607353	0.715003	
0.100000	0.782500	0.860255	
0.100000	0.863654	0.798044	
0.100000	0.806605	0.868013	
0.100000	0.648052	0.472158	
0.100000	1.172742	1.077748	
0.100000	1.057172	1.029347	
0.100000	0.949732	0.855997	
0.100000	1.356653	1.265955	
0.100000	0.670035	0.650840	
0.100000	0.706448	0.657015	
0.100000	0.717806	0.681717	
0.100000	0.838351	0.822384	
0.100000	0.757592	0.823882	
0.100000	0.840368	0.754964	
0.100000	0.613906	0.595685	
0.100000	0.762442	0.687070	
0.100000	0.968979	0.911880	
0.100000	1.047608	1.014952	
0.100000	1.291220	1.295320	
0.100000	0.876579	0.813852	
0.100000	0.960619	0.713314	
0.100000	0.764539	0.897457	
0.100000	0.571473	0.729486	
0.100000	0.771581	0.819587	
0.100000	0.726615	0.670703	
0.100000	0.914409	1.087046	
0.100000	0.738965	0.805184	
0.100000	0.741254	0.797854	
0.100000	0.657182	0.692485	
0.100000	0.928580	0.814818	
0.100000	0.929196	0.821137	
0.100000	0.729562	0.654509	
0.100000	0.849981	0.844822	
0.100000	0.682774	0.627596	
0.100000	1.488980	1.419563	
0.100000	0.775270	0.849537	
0.100000	0.713678	0.730501	
0.100000	0.573855	0.600198	
0.100000	0.785292	0.587889	
0.100000	0.708183	0.802397	
0.100000	0.828598	0.883556	
0.100000	1.222100	1.109281	
0.100000	0.564576	0.550076	
0.100000	0.619997	0.778279	
0.100000	0.805411	0.943021	
0.100000	0.748503	0.823635	
0.100000	0.980507	0.928204	
0.100000	0.745295	0.566662	
0.100000	0.920568	0.858778	
0.100000	0.839017	0.728090	
0.100000	1.041996	1.013354	
0.100000	0.753978	0.841845	
0.100000	0.751063	0.839063	
0.100000	0.812360	0.948475	
0.100000	0.700169	0.667341	
0.100000	0.685842	0.673162	
0.100000	0.846171	0.701077	
0.100000	1.028228	0.851743	
0.100000	1.050818	0.863987	
0.100000	0.639592	0.490641	
0.100000	0.720071	0.751513	
0.100000	0.787570	0.902206	
0.100000	1.024639	0.997866	
0.100000	0.624590	0.753468	
0.100000	0.677493	0.607747	
0.100000	0.726305	0.804549	
0.100000	0.969752	0.918845	
0.100000	0.856299	0.895335	
0.100000	0.714638	0.695654	
0.100000	0.829252	0.684931	
0.100000	1.116237	1.005152	
0.100000	1.305323	1.330661	
0.100000	0.960845	0.929408	
0.100000	0.948261	0.964209	
0.100000	0.868422	0.908429	
0.100000	0.915624	0.835823	
0.100000	0.672924	0.671707	
0.100000	0.779756	0.711559	
0.100000	0.684544	0.652112	
0.100000	0.968401	0.702101	
0.100000	0.706321	0.651312	
0.100000	0.747424	0.826161	
0.100000	0.947250	0.831979	
0.100000	0.763342	0.818730	
0.100000	0.714038	0.720015	
0.100000	0.810835	0.727805	
0.100000	1.306385	1.297693	
0.100000	0.807483	0.902755	
0.100000	0.705940	0.725075	
0.100000	0.939593	0.745737	
0.100000	0.945665	0.916970	
0.100000	1.012199	0.976217	
0.100000	1.009685	0.958930	
0.100000	0.769980	0.829852	
0.100000	0.775711	0.856353	
0.100000	1.232892	0.982551	
0.100000	0.847744	0.721225	
0.100000	0.846867	0.791911	
0.100000	1.062582	1.043019	
0.100000	0.717584	0.779516	
0.100000	0.767440	0.693363	
0.100000	0.820687	0.767467	
0.100000	0.777049	0.803441	
0.100000	1.206407	1.079709	
0.100000	0.772663	0.736762	
0.100000	0.655135	0.702735	
0.100000	1.011054	0.952449	
0.100000	0.941078	0.891035	
0.100000	0.750638	0.764718	
0.100000	0.685969	0.699860	
0.100000	0.866879	0.789134	
0.100000	0.754487	0.705794	
0.100000	0.737372	0.769740	
0.100000	0.643828	0.683502	
0.100000	1.148977	0.978264	
0.100000	0.893932	0.634063	
0.100000	0.758741	0.578123	
0.100000	0.831833	0.940793	
0.100000	1.417212	1.550132	
0.100000	0.909340	0.890275	
0.100000	0.665982	0.793436	
0.100000	0.836664	0.885939	
0.100000	0.641967	0.645795	
0.100000	0.838113	0.761879	
0.100000	0.640579	0.686358	
0.100000	0.682229	0.915779	
0.100000	0.557052	0.755563	
0.100000	1.385401	1.308139	
0.100000	0.676624	0.669231	
0.100000	0.830547	0.991549	
0.100000	1.032863	0.809154	
0.100000	0.696494	0.668034	
0.100000	0.722322	0.756138	
0.100000	0.821036	0.735193	
0.100000	0.596292	0.787663	
0.100000	0.899929	0.818467	
0.100000	0.716452	0.623600	
0.100000	0.712943	0.744321	
0.100000	1.160915	1.141044	
0.100000	0.668035	0.708024	
0.100000	1.004729	0.896901	
0.100000	0.773331	0.670387	
0.100000	0.932027	0.808847	
0.100000	0.982409	0.727212	
0.100000	0.743248	0.681806	
0.100000	0.782378	0.841559	
0.100000	0.698328	0.629502	
0.100000	0.640066	0.683813	
0.100000	0.637267	0.636902	
0.100000	0.686627	0.707808	
0.100000	0.978776	1.003608	
0.100000	0.914196	0.890619	
0.100000	0.964084	0.934073	
0.100000	0.860307	0.732235	
0.100000	0.837884	0.788222	
0.100000	0.747481	0.795542	
0.100000	1.069627	0.837125	
0.100000	0.847248	0.794875	
0.100000	1.272199	1.193676	
0.100000	0.807599	0.769579	
0.100000	0.725480	0.719858	
0.100000	0.807238	0.675223	
0.100000	0.845122	0.805256	
0.100000	1.209552	1.152512	
0.100000	0.920225	0.958344	
0.100000	0.757999	0.615408	
0.100000	0.762862	0.739718	
0.100000	0.770890	0.744186	
0.100000	0.939688	0.884600	
0.100000	0.883250	0.792697	
0.100000	0.744927	0.771724	
0.100000	1.204788	1.004372	
0.100000	0.898334	0.713404	
0.100000	0.807494	0.705671	
0.100000	0.831351	0.693960	
0.100000	0.705544	0.642430	
0.100000	0.779663	0.725042	
0.100000	0.727203	0.776311	
0.100000	0.744704	0.611425	
0.100000	0.903614	0.834312	
0.100000	1.151637	1.150340	
0.100000	1.058224	0.985575	
0.100000	0.759039	0.608138	
0.100000	0.849970	0.844836	
0.100000	0.689324	0.560074	
0.100000	0.697297	0.689707	
0.100000	0.845859	0.640565	
0.100000	0.941295	0.867353	
0.100000	1.002260	0.967598	
0.100000	0.944501	1.062233	
0.100000	0.926136	0.895520	
0.100000	0.896869	0.839901	
